datetime,price
2017-06-28 04:46:00,2388.0
2017-06-28 04:46:00,2552.55
2017-06-28 04:47:00,2397.66
2017-06-28 04:47:00,2550.75
2017-06-28 04:48:00,2387.6
2017-06-28 04:48:00,2557.57
2017-06-28 04:49:00,2388.99
2017-06-28 04:49:00,2564.31
2017-06-28 04:50:00,2397.94
2017-06-28 04:50:00,2552.42
2017-06-28 04:51:00,2394.03
2017-06-28 04:51:00,2556.62
2017-06-28 04:52:00,2395.0
2017-06-28 04:52:00,2556.62
2017-06-28 04:53:00,2406.0
2017-06-28 04:53:00,2578.36
2017-06-28 04:54:00,2407.01
2017-06-28 04:54:00,2590.0
2017-06-28 04:55:00,2419.78
2017-06-28 04:55:00,2590.01
2017-06-28 04:56:00,2416.31
2017-06-28 04:56:00,2579.73
2017-06-28 04:57:00,2417.0
2017-06-28 04:57:00,2579.72
2017-06-28 04:58:00,2420.08
2017-06-28 04:58:00,2579.72
2017-06-28 04:59:00,2416.34
2017-06-28 04:59:00,2574.54
2017-06-28 05:00:00,2410.0
2017-06-28 05:00:00,2572.45
2017-06-28 05:01:00,2421.98
2017-06-28 05:01:00,2572.45
2017-06-28 05:02:00,2413.97
2017-06-28 05:02:00,2574.52
2017-06-28 05:03:00,2418.52
2017-06-28 05:03:00,2580.0
2017-06-28 05:04:00,2415.13
2017-06-28 05:04:00,2579.14
2017-06-28 05:05:00,2419.05
2017-06-28 05:05:00,2574.99
2017-06-28 05:06:00,2416.75
2017-06-28 05:06:00,2574.97
2017-06-28 05:07:00,2419.86
2017-06-28 05:07:00,2574.51
2017-06-28 05:08:00,2419.71
2017-06-28 05:08:00,2574.52
2017-06-28 05:09:00,2420.0
2017-06-28 05:09:00,2579.65
2017-06-28 05:10:00,2422.99
2017-06-28 05:10:00,2579.65
2017-06-28 05:11:00,2425.0
2017-06-28 05:11:00,2579.66
2017-06-28 05:12:00,2431.56
2017-06-28 05:12:00,2589.66
2017-06-28 05:13:00,2437.0
2017-06-28 05:13:00,2600.35
2017-06-28 05:14:00,2440.78
2017-06-28 05:14:00,2588.48
2017-06-28 05:15:00,2440.81
2017-06-28 05:15:00,2591.09
2017-06-28 05:16:00,2454.08
2017-06-28 05:16:00,2592.61
2017-06-28 05:17:00,2458.65
2017-06-28 05:17:00,2596.66
2017-06-28 05:18:00,2459.79
2017-06-28 05:18:00,2594.97
2017-06-28 05:19:00,2454.99
2017-06-28 05:19:00,2594.97
2017-06-28 05:20:00,2454.32
2017-06-28 05:20:00,2599.98
2017-06-28 05:21:00,2449.94
2017-06-28 05:21:00,2594.18
2017-06-28 05:22:00,2438.67
2017-06-28 05:22:00,2594.15
2017-06-28 05:23:00,2437.0
2017-06-28 05:23:00,2581.0
2017-06-28 05:24:00,2434.34
2017-06-28 05:24:00,2592.58
2017-06-28 05:25:00,2435.0
2017-06-28 05:25:00,2584.77
2017-06-28 05:26:00,2434.98
2017-06-28 05:26:00,2586.87
2017-06-28 05:27:00,2434.99
2017-06-28 05:27:00,2586.51
2017-06-28 05:28:00,2427.7
2017-06-28 05:28:00,2586.51
2017-06-28 05:29:00,2425.02
2017-06-28 05:29:00,2586.51
2017-06-28 05:30:00,2435.0
2017-06-28 05:30:00,2581.11
2017-06-28 05:31:00,2438.99
2017-06-28 05:31:00,2582.2
2017-06-28 05:32:00,2439.0
2017-06-28 05:32:00,2581.01
2017-06-28 05:33:00,2449.0
2017-06-28 05:33:00,2581.0
2017-06-28 05:34:00,2443.53
2017-06-28 05:34:00,2581.01
2017-06-28 05:35:00,2451.11
2017-06-28 05:35:00,2581.0
2017-06-28 05:36:00,2453.23
2017-06-28 05:36:00,2576.04
2017-06-28 05:37:00,2449.9
2017-06-28 05:37:00,2574.43
2017-06-28 05:38:00,2449.01
2017-06-28 05:38:00,2574.43
2017-06-28 05:39:00,2449.0
2017-06-28 05:39:00,2574.42
2017-06-28 05:40:00,2449.06
2017-06-28 05:40:00,2574.42
2017-06-28 05:41:00,2450.02
2017-06-28 05:41:00,2569.27
2017-06-28 05:42:00,2450.0
2017-06-28 05:42:00,2586.94
2017-06-28 05:43:00,2443.57
2017-06-28 05:43:00,2565.31
2017-06-28 05:44:00,2449.0
2017-06-28 05:44:00,2565.31
2017-06-28 05:45:00,2449.0
2017-06-28 05:45:00,2569.58
2017-06-28 05:46:00,2455.01
2017-06-28 05:46:00,2586.0
2017-06-28 05:47:00,2463.16
2017-06-28 05:47:00,2572.47
2017-06-28 05:48:00,2456.52
2017-06-28 05:48:00,2594.17
2017-06-28 05:49:00,2457.14
2017-06-28 05:49:00,2594.17
2017-06-28 05:50:00,2460.53
2017-06-28 05:50:00,2594.17
2017-06-28 05:51:00,2468.98
2017-06-28 05:51:00,2584.65
2017-06-28 05:52:00,2469.99
2017-06-28 05:52:00,2576.04
2017-06-28 05:53:00,2474.37
2017-06-28 05:53:00,2576.04
2017-06-28 05:54:00,2479.0
2017-06-28 05:54:00,2576.04
2017-06-28 05:55:00,2483.0
2017-06-28 05:55:00,2584.65
2017-06-28 05:56:00,2479.52
2017-06-28 05:56:00,2576.12
2017-06-28 05:57:00,2482.18
2017-06-28 05:57:00,2576.12
2017-06-28 05:58:00,2479.53
2017-06-28 05:58:00,2576.12
2017-06-28 05:59:00,2480.0
2017-06-28 05:59:00,2576.12
2017-06-28 06:00:00,2465.25
2017-06-28 06:00:00,2576.0
2017-06-28 06:01:00,2465.26
2017-06-28 06:01:00,2576.0
2017-06-28 06:02:00,2468.54
2017-06-28 06:02:00,2576.0
2017-06-28 06:03:00,2466.29
2017-06-28 06:03:00,2584.62
2017-06-28 06:04:00,2463.02
2017-06-28 06:04:00,2576.0
2017-06-28 06:05:00,2461.0
2017-06-28 06:05:00,2576.0
2017-06-28 06:06:00,2460.77
2017-06-28 06:06:00,2579.69
2017-06-28 06:07:00,2454.57
2017-06-28 06:07:00,2576.0
2017-06-28 06:08:00,2454.31
2017-06-28 06:08:00,2579.58
2017-06-28 06:09:00,2443.78
2017-06-28 06:09:00,2576.0
2017-06-28 06:10:00,2444.99
2017-06-28 06:10:00,2576.01
2017-06-28 06:11:00,2444.77
2017-06-28 06:11:00,2576.01
2017-06-28 06:12:00,2444.92
2017-06-28 06:12:00,2565.24
2017-06-28 06:13:00,2445.0
2017-06-28 06:13:00,2563.99
2017-06-28 06:14:00,2444.98
2017-06-28 06:14:00,2563.84
2017-06-28 06:15:00,2444.02
2017-06-28 06:15:00,2563.84
2017-06-28 06:16:00,2450.0
2017-06-28 06:16:00,2562.99
2017-06-28 06:17:00,2449.93
2017-06-28 06:17:00,2562.99
